Retail and E-commerce,the Overview of Retail and E-commerce,8x8,radial_gradient
Apparel,Brick&Mortar,0.13
Beauty,Brick&Mortar,0.21
Books,Brick&Mortar,0.34
Furniture,Brick&Mortar,0.42
Groceries,Brick&Mortar,0.48
Home Goods,Brick&Mortar,0.5
Pet Supplies,Brick&Mortar,0.55
Toys,Brick&Mortar,0.51
Apparel,Customer Service,0.23
Beauty,Customer Service,0.35
Books,Customer Service,0.53
Furniture,Customer Service,0.57
Groceries,Customer Service,0.62
Home Goods,Customer Service,0.67
Pet Supplies,Customer Service,0.65
Toys,Customer Service,0.65
Apparel,Inventory,0.37
Beauty,Inventory,0.52
Books,Inventory,0.58
Furniture,Inventory,0.7
Groceries,Inventory,0.76
Home Goods,Inventory,0.8
Pet Supplies,Inventory,0.8
Toys,Inventory,0.78
Apparel,Logistics,0.48
Beauty,Logistics,0.6
Books,Logistics,0.73
Furniture,Logistics,0.77
Groceries,Logistics,0.88
Home Goods,Logistics,0.9
Pet Supplies,Logistics,0.9
Toys,Logistics,0.83
Apparel,Marketing,0.54
Beauty,Marketing,0.67
Books,Marketing,0.75
Furniture,Marketing,0.88
Groceries,Marketing,0.87
Home Goods,Marketing,0.94
Pet Supplies,Marketing,0.94
Toys,Marketing,0.94
Apparel,Marketplace,0.57
Beauty,Marketplace,0.67
Books,Marketplace,0.84
Furniture,Marketplace,0.89
Groceries,Marketplace,0.96
Home Goods,Marketplace,0.99
Pet Supplies,Marketplace,1.0
Toys,Marketplace,0.97
Apparel,Omnichannel,0.56
Beauty,Omnichannel,0.7
Books,Omnichannel,0.8
Furniture,Omnichannel,0.92
Groceries,Omnichannel,0.99
Home Goods,Omnichannel,1.0
Pet Supplies,Omnichannel,1.0
Toys,Omnichannel,0.96
Apparel,Subscription,0.57
Beauty,Subscription,0.71
Books,Subscription,0.79
Furniture,Subscription,0.92
Groceries,Subscription,0.94
Home Goods,Subscription,0.99
Pet Supplies,Subscription,0.99
Toys,Subscription,0.96
