Cultural Trends and Influences,the Index of Cultural Trends and Influences,8x9,diagonal
Fashion,Accessibility,0.94
Gaming,Accessibility,0.73
Language,Accessibility,0.57
Literature,Accessibility,0.38
Movies,Accessibility,0.38
Social Media,Accessibility,0.57
TV Shows,Accessibility,0.74
Travel,Accessibility,0.94
Fashion,Adoption,0.74
Gaming,Adoption,0.88
Language,Adoption,0.72
Literature,Adoption,0.58
Movies,Adoption,0.57
Social Media,Adoption,0.72
TV Shows,Adoption,0.89
Travel,Adoption,0.74
Fashion,Commercialization,0.58
Gaming,Commercialization,0.72
Language,Commercialization,0.89
Literature,Commercialization,0.74
Movies,Commercialization,0.74
Social Media,Commercialization,0.89
TV Shows,Commercialization,0.72
Travel,Commercialization,0.57
Fashion,Critique,0.38
Gaming,Critique,0.58
Language,Critique,0.74
Literature,Critique,0.94
Movies,Critique,0.94
Social Media,Critique,0.74
TV Shows,Critique,0.58
Travel,Critique,0.38
Fashion,Diversity,0.38
Gaming,Diversity,0.58
Language,Diversity,0.74
Literature,Diversity,0.94
Movies,Diversity,0.94
Social Media,Diversity,0.73
TV Shows,Diversity,0.57
Travel,Diversity,0.38
Fashion,Globalization,0.58
Gaming,Globalization,0.72
Language,Globalization,0.88
Literature,Globalization,0.74
Movies,Globalization,0.74
Social Media,Globalization,0.88
TV Shows,Globalization,0.72
Travel,Globalization,0.58
Fashion,Innovation,0.74
Gaming,Innovation,0.89
Language,Innovation,0.72
Literature,Innovation,0.58
Movies,Innovation,0.58
Social Media,Innovation,0.72
TV Shows,Innovation,0.89
Travel,Innovation,0.74
Fashion,Popularity,0.91
Gaming,Popularity,0.72
Language,Popularity,0.55
Literature,Popularity,0.36
Movies,Popularity,0.36
Social Media,Popularity,0.55
TV Shows,Popularity,0.72
Travel,Popularity,0.9
Fashion,Preservation,0.71
Gaming,Preservation,0.57
Language,Preservation,0.37
Literature,Preservation,0.19
Movies,Preservation,0.18
Social Media,Preservation,0.35
TV Shows,Preservation,0.58
Travel,Preservation,0.71
