Energy and Utilities,the Index of Energy and Utilities,8x8,horizontal_gradient
Coal,Efficiency,0.21
Electricity,Efficiency,0.18
Gas,Efficiency,0.25
Nuclear,Efficiency,0.38
Oil,Efficiency,0.62
Renewables,Efficiency,0.74
Waste Management,Efficiency,0.8
Water,Efficiency,0.81
Coal,Emissions,0.18
Electricity,Emissions,0.21
Gas,Emissions,0.23
Nuclear,Emissions,0.39
Oil,Emissions,0.56
Renewables,Emissions,0.73
Waste Management,Emissions,0.8
Water,Emissions,0.81
Coal,Infrastructure,0.19
Electricity,Infrastructure,0.19
Gas,Infrastructure,0.26
Nuclear,Infrastructure,0.41
Oil,Infrastructure,0.67
Renewables,Infrastructure,0.78
Waste Management,Infrastructure,0.77
Water,Infrastructure,0.83
Coal,Policy,0.21
Electricity,Policy,0.21
Gas,Policy,0.23
Nuclear,Policy,0.36
Oil,Policy,0.6
Renewables,Policy,0.73
Waste Management,Policy,0.85
Water,Policy,0.82
Coal,Prices,0.25
Electricity,Prices,0.18
Gas,Prices,0.25
Nuclear,Prices,0.41
Oil,Prices,0.62
Renewables,Prices,0.75
Waste Management,Prices,0.79
Water,Prices,0.79
Coal,Production,0.16
Electricity,Production,0.23
Gas,Production,0.26
Nuclear,Production,0.4
Oil,Production,0.61
Renewables,Production,0.75
Waste Management,Production,0.8
Water,Production,0.85
Coal,Reliability,0.2
Electricity,Reliability,0.17
Gas,Reliability,0.23
Nuclear,Reliability,0.38
Oil,Reliability,0.61
Renewables,Reliability,0.78
Waste Management,Reliability,0.78
Water,Reliability,0.8
Coal,Storage,0.19
Electricity,Storage,0.2
Gas,Storage,0.26
Nuclear,Storage,0.4
Oil,Storage,0.62
Renewables,Storage,0.78
Waste Management,Storage,0.81
Water,Storage,0.82
