Food and Beverage Industry,the Analysis of Food and Beverage Industry,8x8,central_cluster
Bakery,Consumption,0.42
Beverages,Consumption,0.36
Confectionery,Consumption,0.37
Dairy,Consumption,0.31
Ingredients,Consumption,0.26
Meat,Consumption,0.19
Seafood,Consumption,0.18
Snacks,Consumption,0.18
Bakery,Distribution,0.58
Beverages,Distribution,0.54
Confectionery,Distribution,0.5
Dairy,Distribution,0.4
Ingredients,Distribution,0.35
Meat,Distribution,0.24
Seafood,Distribution,0.16
Snacks,Distribution,0.16
Bakery,Imports,0.72
Beverages,Imports,0.71
Confectionery,Imports,0.63
Dairy,Imports,0.5
Ingredients,Imports,0.41
Meat,Imports,0.31
Seafood,Imports,0.21
Snacks,Imports,0.18
Bakery,Innovation,0.87
Beverages,Innovation,0.81
Confectionery,Innovation,0.74
Dairy,Innovation,0.59
Ingredients,Innovation,0.43
Meat,Innovation,0.29
Seafood,Innovation,0.25
Snacks,Innovation,0.19
Bakery,Marketing,0.92
Beverages,Marketing,0.89
Confectionery,Marketing,0.79
Dairy,Marketing,0.65
Ingredients,Marketing,0.47
Meat,Marketing,0.34
Seafood,Marketing,0.26
Snacks,Marketing,0.22
Bakery,Regulations,0.88
Beverages,Regulations,0.87
Confectionery,Regulations,0.81
Dairy,Regulations,0.63
Ingredients,Regulations,0.45
Meat,Regulations,0.35
Seafood,Regulations,0.26
Snacks,Regulations,0.18
Bakery,Safety,0.82
Beverages,Safety,0.77
Confectionery,Safety,0.68
Dairy,Safety,0.53
Ingredients,Safety,0.41
Meat,Safety,0.29
Seafood,Safety,0.25
Snacks,Safety,0.21
Bakery,Sustainability,0.63
Beverages,Sustainability,0.6
Confectionery,Sustainability,0.54
Dairy,Sustainability,0.44
Ingredients,Sustainability,0.37
Meat,Sustainability,0.28
Seafood,Sustainability,0.24
Snacks,Sustainability,0.2
