Transportation and Logistics,the Performance of Transportation and Logistics,10x10,random
Air,Capacity,0.3
Customs,Capacity,0.5
Intermodal,Capacity,0.08
Last Mile,Capacity,0.92
Pipeline,Capacity,0.03
Planning,Capacity,0.98
Rail,Capacity,0.76
Road,Capacity,0.33
Tracking,Capacity,0.31
Warehousing,Capacity,0.84
Air,Compliance,0.9
Customs,Compliance,0.17
Intermodal,Compliance,0.32
Last Mile,Compliance,0.03
Pipeline,Compliance,0.37
Planning,Compliance,0.95
Rail,Compliance,0.11
Road,Compliance,0.94
Tracking,Compliance,0.02
Warehousing,Compliance,0.14
Air,Cost,0.73
Customs,Cost,0.51
Intermodal,Cost,0.89
Last Mile,Cost,0.96
Pipeline,Cost,0.27
Planning,Cost,0.56
Rail,Cost,0.48
Road,Cost,0.84
Tracking,Cost,0.05
Warehousing,Cost,0.31
Air,Efficiency,0.86
Customs,Efficiency,0.99
Intermodal,Efficiency,0.18
Last Mile,Efficiency,0.08
Pipeline,Efficiency,0.56
Planning,Efficiency,0.83
Rail,Efficiency,0.81
Road,Efficiency,0.5
Tracking,Efficiency,0.42
Warehousing,Efficiency,0.84
Air,Labor,0.37
Customs,Labor,0.32
Intermodal,Labor,0.82
Last Mile,Labor,0.77
Pipeline,Labor,0.01
Planning,Labor,0.06
Rail,Labor,0.37
Road,Labor,0.98
Tracking,Labor,0.06
Warehousing,Labor,0.44
Air,Reliability,0.67
Customs,Reliability,0.4
Intermodal,Reliability,0.54
Last Mile,Reliability,0.2
Pipeline,Reliability,0.4
Planning,Reliability,0.2
Rail,Reliability,0.73
Road,Reliability,0.95
Tracking,Reliability,0.96
Warehousing,Reliability,0.71
Air,Safety,0.17
Customs,Safety,0.99
Intermodal,Safety,0.16
Last Mile,Safety,0.74
Pipeline,Safety,0.64
Planning,Safety,0.88
Rail,Safety,0.73
Road,Safety,0.02
Tracking,Safety,0.85
Warehousing,Safety,0.78
Air,Speed,0.83
Customs,Speed,0.47
Intermodal,Speed,0.98
Last Mile,Speed,0.33
Pipeline,Speed,0.02
Planning,Speed,0.1
Rail,Speed,0.48
Road,Speed,0.37
Tracking,Speed,0.62
Warehousing,Speed,0.75
Air,Sustainability,0.99
Customs,Sustainability,0.97
Intermodal,Sustainability,0.58
Last Mile,Sustainability,0.36
Pipeline,Sustainability,0.27
Planning,Sustainability,0.93
Rail,Sustainability,0.82
Road,Sustainability,0.63
Tracking,Sustainability,0.65
Warehousing,Sustainability,0.08
Air,Technology,0.72
Customs,Technology,0.66
Intermodal,Technology,0.12
Last Mile,Technology,0.88
Pipeline,Technology,0.08
Planning,Technology,0.56
Rail,Technology,0.59
Road,Technology,0.04
Tracking,Technology,0.77
Warehousing,Technology,0.31
