Transportation and Logistics,the Metrics of Transportation and Logistics,9x9,vertical_gradient
Air,Capacity,0.29
Customs,Capacity,0.26
Intermodal,Capacity,0.24
Last Mile,Capacity,0.27
Maritime,Capacity,0.28
Pipeline,Capacity,0.25
Planning,Capacity,0.25
Road,Capacity,0.25
Tracking,Capacity,0.26
Air,Compliance,0.25
Customs,Compliance,0.29
Intermodal,Compliance,0.26
Last Mile,Compliance,0.27
Maritime,Compliance,0.26
Pipeline,Compliance,0.23
Planning,Compliance,0.27
Road,Compliance,0.24
Tracking,Compliance,0.24
Air,Cost,0.29
Customs,Cost,0.29
Intermodal,Cost,0.32
Last Mile,Cost,0.31
Maritime,Cost,0.28
Pipeline,Cost,0.27
Planning,Cost,0.3
Road,Cost,0.31
Tracking,Cost,0.26
Air,Labor,0.36
Customs,Labor,0.36
Intermodal,Labor,0.37
Last Mile,Labor,0.34
Maritime,Labor,0.37
Pipeline,Labor,0.34
Planning,Labor,0.38
Road,Labor,0.35
Tracking,Labor,0.38
Air,Reliability,0.48
Customs,Reliability,0.53
Intermodal,Reliability,0.49
Last Mile,Reliability,0.49
Maritime,Reliability,0.51
Pipeline,Reliability,0.48
Planning,Reliability,0.55
Road,Reliability,0.5
Tracking,Reliability,0.52
Air,Safety,0.64
Customs,Safety,0.64
Intermodal,Safety,0.64
Last Mile,Safety,0.67
Maritime,Safety,0.66
Pipeline,Safety,0.67
Planning,Safety,0.67
Road,Safety,0.67
Tracking,Safety,0.67
Air,Speed,0.75
Customs,Speed,0.73
Intermodal,Speed,0.74
Last Mile,Speed,0.67
Maritime,Speed,0.74
Pipeline,Speed,0.71
Planning,Speed,0.71
Road,Speed,0.74
Tracking,Speed,0.75
Air,Sustainability,0.77
Customs,Sustainability,0.77
Intermodal,Sustainability,0.77
Last Mile,Sustainability,0.75
Maritime,Sustainability,0.76
Pipeline,Sustainability,0.8
Planning,Sustainability,0.8
Road,Sustainability,0.77
Tracking,Sustainability,0.8
Air,Technology,0.78
Customs,Technology,0.8
Intermodal,Technology,0.78
Last Mile,Technology,0.8
Maritime,Technology,0.76
Pipeline,Technology,0.76
Planning,Technology,0.75
Road,Technology,0.73
Tracking,Technology,0.79
