Transportation and Logistics,the Engagement of Transportation and Logistics,8x8,radial_gradient
Intermodal,Capacity,0.89
Last Mile,Capacity,0.88
Pipeline,Capacity,0.8
Planning,Capacity,0.76
Rail,Capacity,0.69
Road,Capacity,0.68
Tracking,Capacity,0.6
Warehousing,Capacity,0.61
Intermodal,Compliance,0.89
Last Mile,Compliance,0.82
Pipeline,Compliance,0.76
Planning,Compliance,0.69
Rail,Compliance,0.68
Road,Compliance,0.62
Tracking,Compliance,0.56
Warehousing,Compliance,0.5
Intermodal,Cost,0.86
Last Mile,Cost,0.81
Pipeline,Cost,0.74
Planning,Cost,0.68
Rail,Cost,0.56
Road,Cost,0.53
Tracking,Cost,0.52
Warehousing,Cost,0.44
Intermodal,Efficiency,0.82
Last Mile,Efficiency,0.76
Pipeline,Efficiency,0.69
Planning,Efficiency,0.64
Rail,Efficiency,0.56
Road,Efficiency,0.5
Tracking,Efficiency,0.47
Warehousing,Efficiency,0.38
Intermodal,Labor,0.83
Last Mile,Labor,0.79
Pipeline,Labor,0.67
Planning,Labor,0.58
Rail,Labor,0.51
Road,Labor,0.46
Tracking,Labor,0.41
Warehousing,Labor,0.34
Intermodal,Reliability,0.8
Last Mile,Reliability,0.69
Pipeline,Reliability,0.69
Planning,Reliability,0.63
Rail,Reliability,0.52
Road,Reliability,0.44
Tracking,Reliability,0.38
Warehousing,Reliability,0.33
Intermodal,Speed,0.78
Last Mile,Speed,0.73
Pipeline,Speed,0.67
Planning,Speed,0.57
Rail,Speed,0.51
Road,Speed,0.43
Tracking,Speed,0.39
Warehousing,Speed,0.33
Intermodal,Technology,0.82
Last Mile,Technology,0.73
Pipeline,Technology,0.7
Planning,Technology,0.6
Rail,Technology,0.52
Road,Technology,0.48
Tracking,Technology,0.38
Warehousing,Technology,0.34
