Food and Beverage Industry,the Performance of Food and Beverage Industry,8x8,central_cluster
Bakery,Consumption,0.33
Beverages,Consumption,0.37
Dairy,Consumption,0.33
Ingredients,Consumption,0.35
Meat,Consumption,0.33
Processed Foods,Consumption,0.28
Seafood,Consumption,0.26
Snacks,Consumption,0.24
Bakery,Distribution,0.41
Beverages,Distribution,0.38
Dairy,Distribution,0.37
Ingredients,Distribution,0.38
Meat,Distribution,0.35
Processed Foods,Distribution,0.29
Seafood,Distribution,0.29
Snacks,Distribution,0.29
Bakery,Marketing,0.42
Beverages,Marketing,0.45
Dairy,Marketing,0.41
Ingredients,Marketing,0.36
Meat,Marketing,0.33
Processed Foods,Marketing,0.3
Seafood,Marketing,0.3
Snacks,Marketing,0.3
Bakery,Prices,0.48
Beverages,Prices,0.47
Dairy,Prices,0.45
Ingredients,Prices,0.42
Meat,Prices,0.41
Processed Foods,Prices,0.34
Seafood,Prices,0.33
Snacks,Prices,0.3
Bakery,Production,0.53
Beverages,Production,0.55
Dairy,Production,0.51
Ingredients,Production,0.47
Meat,Production,0.42
Processed Foods,Production,0.34
Seafood,Production,0.33
Snacks,Production,0.31
Bakery,Regulations,0.63
Beverages,Regulations,0.66
Dairy,Regulations,0.56
Ingredients,Regulations,0.46
Meat,Regulations,0.46
Processed Foods,Regulations,0.38
Seafood,Regulations,0.37
Snacks,Regulations,0.29
Bakery,Safety,0.75
Beverages,Safety,0.68
Dairy,Safety,0.61
Ingredients,Safety,0.55
Meat,Safety,0.46
Processed Foods,Safety,0.4
Seafood,Safety,0.33
Snacks,Safety,0.25
Bakery,Sustainability,0.76
Beverages,Sustainability,0.7
Dairy,Sustainability,0.63
Ingredients,Sustainability,0.52
Meat,Sustainability,0.44
Processed Foods,Sustainability,0.38
Seafood,Sustainability,0.34
Snacks,Sustainability,0.29
