Agriculture and Food Production,the Metrics of Agriculture and Food Production,9x10,central_cluster
Crops,Cost,0.91
Dairy,Cost,0.89
Farm Management,Cost,0.91
Farming Techniques,Cost,0.85
Forestry,Cost,0.83
Pest Control,Cost,0.71
Poultry,Cost,0.69
Soil Health,Cost,0.59
Water Usage,Cost,0.52
Crops,Demand,0.87
Dairy,Demand,0.9
Farm Management,Demand,0.88
Farming Techniques,Demand,0.88
Forestry,Demand,0.79
Pest Control,Demand,0.73
Poultry,Demand,0.64
Soil Health,Demand,0.57
Water Usage,Demand,0.48
Crops,Export,0.9
Dairy,Export,0.91
Farm Management,Export,0.88
Farming Techniques,Export,0.84
Forestry,Export,0.78
Pest Control,Export,0.72
Poultry,Export,0.71
Soil Health,Export,0.57
Water Usage,Export,0.48
Crops,Labor,0.88
Dairy,Labor,0.91
Farm Management,Labor,0.84
Farming Techniques,Labor,0.8
Forestry,Labor,0.78
Pest Control,Labor,0.71
Poultry,Labor,0.67
Soil Health,Labor,0.57
Water Usage,Labor,0.48
Crops,Market Price,0.88
Dairy,Market Price,0.84
Farm Management,Market Price,0.81
Farming Techniques,Market Price,0.75
Forestry,Market Price,0.75
Pest Control,Market Price,0.68
Poultry,Market Price,0.58
Soil Health,Market Price,0.52
Water Usage,Market Price,0.41
Crops,Regulations,0.83
Dairy,Regulations,0.81
Farm Management,Regulations,0.78
Farming Techniques,Regulations,0.72
Forestry,Regulations,0.67
Pest Control,Regulations,0.65
Poultry,Regulations,0.53
Soil Health,Regulations,0.45
Water Usage,Regulations,0.36
Crops,Sustainability,0.72
Dairy,Sustainability,0.74
Farm Management,Sustainability,0.67
Farming Techniques,Sustainability,0.69
Forestry,Sustainability,0.67
Pest Control,Sustainability,0.61
Poultry,Sustainability,0.52
Soil Health,Sustainability,0.39
Water Usage,Sustainability,0.32
Crops,Technology Adoption,0.67
Dairy,Technology Adoption,0.67
Farm Management,Technology Adoption,0.66
Farming Techniques,Technology Adoption,0.61
Forestry,Technology Adoption,0.56
Pest Control,Technology Adoption,0.52
Poultry,Technology Adoption,0.41
Soil Health,Technology Adoption,0.3
Water Usage,Technology Adoption,0.26
Crops,Weather Impact,0.59
Dairy,Weather Impact,0.55
Farm Management,Weather Impact,0.53
Farming Techniques,Weather Impact,0.54
Forestry,Weather Impact,0.48
Pest Control,Weather Impact,0.43
Poultry,Weather Impact,0.35
Soil Health,Weather Impact,0.26
Water Usage,Weather Impact,0.17
Crops,Yield,0.5
Dairy,Yield,0.48
Farm Management,Yield,0.51
Farming Techniques,Yield,0.43
Forestry,Yield,0.41
Pest Control,Yield,0.37
Poultry,Yield,0.27
Soil Health,Yield,0.18
Water Usage,Yield,0.08
