Sports and Entertainment,the Engagement of Sports and Entertainment,10x9,diagonal
Basketball,Attendance,0.93
Events,Attendance,0.74
Football,Attendance,0.58
Gaming,Attendance,0.36
Media Rights,Attendance,0.19
Movies,Attendance,0.19
Music,Attendance,0.36
Streaming,Attendance,0.58
Tennis,Attendance,0.74
Theater,Attendance,0.94
Basketball,Fan Engagement,0.74
Events,Fan Engagement,0.89
Football,Fan Engagement,0.72
Gaming,Fan Engagement,0.54
Media Rights,Fan Engagement,0.35
Movies,Fan Engagement,0.35
Music,Fan Engagement,0.55
Streaming,Fan Engagement,0.72
Tennis,Fan Engagement,0.88
Theater,Fan Engagement,0.73
Basketball,Merchandise,0.57
Events,Merchandise,0.72
Football,Merchandise,0.88
Gaming,Merchandise,0.71
Media Rights,Merchandise,0.58
Movies,Merchandise,0.57
Music,Merchandise,0.71
Streaming,Merchandise,0.88
Tennis,Merchandise,0.71
Theater,Merchandise,0.57
Basketball,Ratings,0.35
Events,Ratings,0.55
Football,Ratings,0.72
Gaming,Ratings,0.87
Media Rights,Ratings,0.74
Movies,Ratings,0.74
Music,Ratings,0.88
Streaming,Ratings,0.72
Tennis,Ratings,0.55
Theater,Ratings,0.35
Basketball,Revenue,0.19
Events,Revenue,0.36
Football,Revenue,0.57
Gaming,Revenue,0.74
Media Rights,Revenue,0.93
Movies,Revenue,0.93
Music,Revenue,0.74
Streaming,Revenue,0.57
Tennis,Revenue,0.36
Theater,Revenue,0.19
Basketball,Social Media,0.19
Events,Social Media,0.36
Football,Social Media,0.57
Gaming,Social Media,0.74
Media Rights,Social Media,0.94
Movies,Social Media,0.93
Music,Social Media,0.73
Streaming,Social Media,0.57
Tennis,Social Media,0.35
Theater,Social Media,0.19
Basketball,Sponsorship,0.35
Events,Sponsorship,0.55
Football,Sponsorship,0.72
Gaming,Sponsorship,0.89
Media Rights,Sponsorship,0.74
Movies,Sponsorship,0.74
Music,Sponsorship,0.88
Streaming,Sponsorship,0.73
Tennis,Sponsorship,0.55
Theater,Sponsorship,0.36
Basketball,Streaming Hours,0.57
Events,Streaming Hours,0.72
Football,Streaming Hours,0.88
Gaming,Streaming Hours,0.73
Media Rights,Streaming Hours,0.58
Movies,Streaming Hours,0.57
Music,Streaming Hours,0.72
Streaming,Streaming Hours,0.88
Tennis,Streaming Hours,0.72
Theater,Streaming Hours,0.57
Basketball,Viewership,0.71
Events,Viewership,0.9
Football,Viewership,0.74
Gaming,Viewership,0.58
Media Rights,Viewership,0.38
Movies,Viewership,0.38
Music,Viewership,0.58
Streaming,Viewership,0.73
Tennis,Viewership,0.9
Theater,Viewership,0.71
