Transportation and Logistics,the Metrics of Transportation and Logistics,8x9,horizontal_gradient
Intermodal,Capacity,0.84
Last Mile,Capacity,0.88
Maritime,Capacity,0.84
Pipeline,Capacity,0.63
Planning,Capacity,0.39
Rail,Capacity,0.2
Tracking,Capacity,0.11
Warehousing,Capacity,0.11
Intermodal,Compliance,0.87
Last Mile,Compliance,0.9
Maritime,Compliance,0.82
Pipeline,Compliance,0.65
Planning,Compliance,0.37
Rail,Compliance,0.23
Tracking,Compliance,0.13
Warehousing,Compliance,0.11
Intermodal,Cost,0.88
Last Mile,Cost,0.85
Maritime,Cost,0.84
Pipeline,Cost,0.59
Planning,Cost,0.38
Rail,Cost,0.21
Tracking,Cost,0.12
Warehousing,Cost,0.11
Intermodal,Efficiency,0.88
Last Mile,Efficiency,0.91
Maritime,Efficiency,0.83
Pipeline,Efficiency,0.64
Planning,Efficiency,0.37
Rail,Efficiency,0.17
Tracking,Efficiency,0.17
Warehousing,Efficiency,0.15
Intermodal,Labor,0.9
Last Mile,Labor,0.84
Maritime,Labor,0.8
Pipeline,Labor,0.63
Planning,Labor,0.41
Rail,Labor,0.19
Tracking,Labor,0.14
Warehousing,Labor,0.12
Intermodal,Reliability,0.9
Last Mile,Reliability,0.9
Maritime,Reliability,0.8
Pipeline,Reliability,0.66
Planning,Reliability,0.4
Rail,Reliability,0.21
Tracking,Reliability,0.09
Warehousing,Reliability,0.1
Intermodal,Safety,0.89
Last Mile,Safety,0.85
Maritime,Safety,0.78
Pipeline,Safety,0.65
Planning,Safety,0.38
Rail,Safety,0.16
Tracking,Safety,0.16
Warehousing,Safety,0.1
Intermodal,Sustainability,0.87
Last Mile,Sustainability,0.9
Maritime,Sustainability,0.74
Pipeline,Sustainability,0.63
Planning,Sustainability,0.39
Rail,Sustainability,0.2
Tracking,Sustainability,0.18
Warehousing,Sustainability,0.09
Intermodal,Technology,0.89
Last Mile,Technology,0.86
Maritime,Technology,0.81
Pipeline,Technology,0.62
Planning,Technology,0.35
Rail,Technology,0.22
Tracking,Technology,0.13
Warehousing,Technology,0.07
