Sports and Entertainment,the Comparison of Sports and Entertainment,8x8,uniform
Basketball,Attendance,0.51
Football,Attendance,0.49
Gaming,Attendance,0.48
Media Rights,Attendance,0.51
Music,Attendance,0.5
Publishing,Attendance,0.49
Tennis,Attendance,0.49
Theater,Attendance,0.48
Basketball,Fan Engagement,0.5
Football,Fan Engagement,0.49
Gaming,Fan Engagement,0.49
Media Rights,Fan Engagement,0.49
Music,Fan Engagement,0.51
Publishing,Fan Engagement,0.5
Tennis,Fan Engagement,0.49
Theater,Fan Engagement,0.5
Basketball,Ratings,0.48
Football,Ratings,0.51
Gaming,Ratings,0.5
Media Rights,Ratings,0.49
Music,Ratings,0.51
Publishing,Ratings,0.49
Tennis,Ratings,0.5
Theater,Ratings,0.51
Basketball,Revenue,0.48
Football,Revenue,0.49
Gaming,Revenue,0.5
Media Rights,Revenue,0.51
Music,Revenue,0.52
Publishing,Revenue,0.49
Tennis,Revenue,0.5
Theater,Revenue,0.49
Basketball,Royalties,0.49
Football,Royalties,0.48
Gaming,Royalties,0.49
Media Rights,Royalties,0.52
Music,Royalties,0.5
Publishing,Royalties,0.49
Tennis,Royalties,0.48
Theater,Royalties,0.5
Basketball,Social Media,0.51
Football,Social Media,0.51
Gaming,Social Media,0.5
Media Rights,Social Media,0.5
Music,Social Media,0.51
Publishing,Social Media,0.5
Tennis,Social Media,0.49
Theater,Social Media,0.49
Basketball,Ticket Sales,0.51
Football,Ticket Sales,0.51
Gaming,Ticket Sales,0.49
Media Rights,Ticket Sales,0.49
Music,Ticket Sales,0.48
Publishing,Ticket Sales,0.51
Tennis,Ticket Sales,0.5
Theater,Ticket Sales,0.5
Basketball,Viewership,0.5
Football,Viewership,0.51
Gaming,Viewership,0.5
Media Rights,Viewership,0.5
Music,Viewership,0.51
Publishing,Viewership,0.51
Tennis,Viewership,0.49
Theater,Viewership,0.49
