Healthcare and Health,the Distribution of Healthcare and Health,8x8,radial_gradient
Clinics,Access,0.88
Hospitals,Access,0.78
Insurance,Access,0.75
Medical Devices,Access,0.66
Patient Care,Access,0.63
Pharmaceuticals,Access,0.59
Policy,Access,0.59
Wellness,Access,0.62
Clinics,Cost,0.78
Hospitals,Cost,0.72
Insurance,Cost,0.64
Medical Devices,Cost,0.58
Patient Care,Cost,0.52
Pharmaceuticals,Cost,0.56
Policy,Cost,0.53
Wellness,Cost,0.53
Clinics,Epidemiology,0.69
Hospitals,Epidemiology,0.62
Insurance,Epidemiology,0.54
Medical Devices,Epidemiology,0.5
Patient Care,Epidemiology,0.47
Pharmaceuticals,Epidemiology,0.45
Policy,Epidemiology,0.43
Wellness,Epidemiology,0.43
Clinics,Patient Satisfaction,0.63
Hospitals,Patient Satisfaction,0.55
Insurance,Patient Satisfaction,0.47
Medical Devices,Patient Satisfaction,0.44
Patient Care,Patient Satisfaction,0.42
Pharmaceuticals,Patient Satisfaction,0.34
Policy,Patient Satisfaction,0.33
Wellness,Patient Satisfaction,0.37
Clinics,Prevention,0.63
Hospitals,Prevention,0.45
Insurance,Prevention,0.43
Medical Devices,Prevention,0.38
Patient Care,Prevention,0.37
Pharmaceuticals,Prevention,0.32
Policy,Prevention,0.31
Wellness,Prevention,0.31
Clinics,Quality,0.52
Hospitals,Quality,0.45
Insurance,Quality,0.37
Medical Devices,Quality,0.34
Patient Care,Quality,0.29
Pharmaceuticals,Quality,0.24
Policy,Quality,0.27
Wellness,Quality,0.24
Clinics,Regulations,0.47
Hospitals,Regulations,0.4
Insurance,Regulations,0.35
Medical Devices,Regulations,0.3
Patient Care,Regulations,0.26
Pharmaceuticals,Regulations,0.22
Policy,Regulations,0.23
Wellness,Regulations,0.25
Clinics,Staffing,0.46
Hospitals,Staffing,0.39
Insurance,Staffing,0.34
Medical Devices,Staffing,0.29
Patient Care,Staffing,0.24
Pharmaceuticals,Staffing,0.26
Policy,Staffing,0.21
Wellness,Staffing,0.21
