Retail and E-commerce,the Trends of Retail and E-commerce,9x9,central_cluster
Apparel,Brick&Mortar,0.17
Beauty,Brick&Mortar,0.17
Books,Brick&Mortar,0.19
Electronics,Brick&Mortar,0.17
Furniture,Brick&Mortar,0.22
Groceries,Brick&Mortar,0.29
Jewelry,Brick&Mortar,0.35
Pet Supplies,Brick&Mortar,0.37
Sports,Brick&Mortar,0.34
Apparel,Customer Service,0.12
Beauty,Customer Service,0.17
Books,Customer Service,0.2
Electronics,Customer Service,0.27
Furniture,Customer Service,0.3
Groceries,Customer Service,0.39
Jewelry,Customer Service,0.44
Pet Supplies,Customer Service,0.47
Sports,Customer Service,0.5
Apparel,DTC,0.16
Beauty,DTC,0.17
Books,DTC,0.17
Electronics,DTC,0.26
Furniture,DTC,0.36
Groceries,DTC,0.43
Jewelry,DTC,0.51
Pet Supplies,DTC,0.6
Sports,DTC,0.6
Apparel,Inventory,0.14
Beauty,Inventory,0.23
Books,Inventory,0.23
Electronics,Inventory,0.31
Furniture,Inventory,0.44
Groceries,Inventory,0.51
Jewelry,Inventory,0.6
Pet Supplies,Inventory,0.67
Sports,Inventory,0.74
Apparel,Logistics,0.17
Beauty,Logistics,0.17
Books,Logistics,0.28
Electronics,Logistics,0.31
Furniture,Logistics,0.46
Groceries,Logistics,0.57
Jewelry,Logistics,0.66
Pet Supplies,Logistics,0.79
Sports,Logistics,0.83
Apparel,Marketing,0.15
Beauty,Marketing,0.21
Books,Marketing,0.28
Electronics,Marketing,0.35
Furniture,Marketing,0.48
Groceries,Marketing,0.57
Jewelry,Marketing,0.71
Pet Supplies,Marketing,0.76
Sports,Marketing,0.82
Apparel,Omnichannel,0.2
Beauty,Omnichannel,0.2
Books,Omnichannel,0.25
Electronics,Omnichannel,0.36
Furniture,Omnichannel,0.45
Groceries,Omnichannel,0.55
Jewelry,Omnichannel,0.62
Pet Supplies,Omnichannel,0.72
Sports,Omnichannel,0.8
Apparel,Sales,0.14
Beauty,Sales,0.24
Books,Sales,0.21
Electronics,Sales,0.33
Furniture,Sales,0.32
Groceries,Sales,0.48
Jewelry,Sales,0.57
Pet Supplies,Sales,0.64
Sports,Sales,0.69
Apparel,Subscription,0.13
Beauty,Subscription,0.2
Books,Subscription,0.16
Electronics,Subscription,0.27
Furniture,Subscription,0.34
Groceries,Subscription,0.43
Jewelry,Subscription,0.47
Pet Supplies,Subscription,0.57
Sports,Subscription,0.55
