Science and Engineering,the Trajectory of Science and Engineering,9x10,diagonal
Aerospace,Collaboration,0.95
Biomedical,Collaboration,0.87
Chemical,Collaboration,0.81
Computer,Collaboration,0.7
Data,Collaboration,0.61
Electrical,Collaboration,0.52
Environmental,Collaboration,0.43
Mechanical,Collaboration,0.34
Software,Collaboration,0.27
Aerospace,Commercialization,0.87
Biomedical,Commercialization,0.93
Chemical,Commercialization,0.86
Computer,Commercialization,0.79
Data,Commercialization,0.7
Electrical,Commercialization,0.61
Environmental,Commercialization,0.52
Mechanical,Commercialization,0.43
Software,Commercialization,0.34
Aerospace,Funding,0.8
Biomedical,Funding,0.87
Chemical,Funding,0.93
Computer,Funding,0.86
Data,Funding,0.79
Electrical,Funding,0.7
Environmental,Funding,0.61
Mechanical,Funding,0.52
Software,Funding,0.44
Aerospace,Implementation,0.71
Biomedical,Implementation,0.79
Chemical,Implementation,0.86
Computer,Implementation,0.94
Data,Implementation,0.86
Electrical,Implementation,0.79
Environmental,Implementation,0.7
Mechanical,Implementation,0.61
Software,Implementation,0.52
Aerospace,Innovation,0.62
Biomedical,Innovation,0.7
Chemical,Innovation,0.79
Computer,Innovation,0.86
Data,Innovation,0.93
Electrical,Innovation,0.86
Environmental,Innovation,0.78
Mechanical,Innovation,0.7
Software,Innovation,0.62
Aerospace,Maintenance,0.52
Biomedical,Maintenance,0.61
Chemical,Maintenance,0.7
Computer,Maintenance,0.79
Data,Maintenance,0.87
Electrical,Maintenance,0.93
Environmental,Maintenance,0.86
Mechanical,Maintenance,0.78
Software,Maintenance,0.7
Aerospace,Patents,0.44
Biomedical,Patents,0.51
Chemical,Patents,0.61
Computer,Patents,0.7
Data,Patents,0.79
Electrical,Patents,0.86
Environmental,Patents,0.93
Mechanical,Patents,0.86
Software,Patents,0.8
Aerospace,Publications,0.35
Biomedical,Publications,0.42
Chemical,Publications,0.51
Computer,Publications,0.61
Data,Publications,0.7
Electrical,Publications,0.79
Environmental,Publications,0.86
Mechanical,Publications,0.93
Software,Publications,0.87
Aerospace,Research,0.25
Biomedical,Research,0.34
Chemical,Research,0.43
Computer,Research,0.52
Data,Research,0.61
Electrical,Research,0.69
Environmental,Research,0.79
Mechanical,Research,0.86
Software,Research,0.95
Aerospace,Testing,0.17
Biomedical,Testing,0.26
Chemical,Testing,0.35
Computer,Testing,0.44
Data,Testing,0.52
Electrical,Testing,0.62
Environmental,Testing,0.71
Mechanical,Testing,0.8
Software,Testing,0.86
