Agriculture and Food Production,the Comparison of Agriculture and Food Production,8x8,radial_gradient
Crops,Cost,0.68
Farming Techniques,Cost,0.51
Fisheries,Cost,0.47
Forestry,Cost,0.34
Livestock,Cost,0.26
Poultry,Cost,0.17
Soil Health,Cost,0.16
Water Usage,Cost,0.11
Crops,Demand,0.67
Farming Techniques,Demand,0.56
Fisheries,Demand,0.43
Forestry,Demand,0.34
Livestock,Demand,0.29
Poultry,Demand,0.2
Soil Health,Demand,0.14
Water Usage,Demand,0.1
Crops,Labor,0.69
Farming Techniques,Labor,0.57
Fisheries,Labor,0.44
Forestry,Labor,0.36
Livestock,Labor,0.24
Poultry,Labor,0.23
Soil Health,Labor,0.17
Water Usage,Labor,0.12
Crops,Market Price,0.73
Farming Techniques,Market Price,0.58
Fisheries,Market Price,0.48
Forestry,Market Price,0.39
Livestock,Market Price,0.29
Poultry,Market Price,0.22
Soil Health,Market Price,0.19
Water Usage,Market Price,0.16
Crops,Quality,0.75
Farming Techniques,Quality,0.64
Fisheries,Quality,0.55
Forestry,Quality,0.42
Livestock,Quality,0.34
Poultry,Quality,0.26
Soil Health,Quality,0.22
Water Usage,Quality,0.19
Crops,Sustainability,0.81
Farming Techniques,Sustainability,0.66
Fisheries,Sustainability,0.58
Forestry,Sustainability,0.46
Livestock,Sustainability,0.34
Poultry,Sustainability,0.31
Soil Health,Sustainability,0.29
Water Usage,Sustainability,0.25
Crops,Technology Adoption,0.86
Farming Techniques,Technology Adoption,0.79
Fisheries,Technology Adoption,0.66
Forestry,Technology Adoption,0.56
Livestock,Technology Adoption,0.43
Poultry,Technology Adoption,0.39
Soil Health,Technology Adoption,0.37
Water Usage,Technology Adoption,0.31
Crops,Weather Impact,0.97
Farming Techniques,Weather Impact,0.85
Fisheries,Weather Impact,0.72
Forestry,Weather Impact,0.65
Livestock,Weather Impact,0.55
Poultry,Weather Impact,0.47
Soil Health,Weather Impact,0.41
Water Usage,Weather Impact,0.42
