Retail and E-commerce,the Engagement of Retail and E-commerce,9x9,radial_gradient
Apparel,Brick&Mortar,0.88
Books,Brick&Mortar,0.84
Electronics,Brick&Mortar,0.82
Furniture,Brick&Mortar,0.86
Groceries,Brick&Mortar,0.83
Home Goods,Brick&Mortar,0.88
Jewelry,Brick&Mortar,0.89
Sports,Brick&Mortar,0.9
Toys,Brick&Mortar,0.96
Apparel,Customer Service,0.81
Books,Customer Service,0.76
Electronics,Customer Service,0.77
Furniture,Customer Service,0.76
Groceries,Customer Service,0.73
Home Goods,Customer Service,0.78
Jewelry,Customer Service,0.78
Sports,Customer Service,0.85
Toys,Customer Service,0.89
Apparel,DTC,0.71
Books,DTC,0.67
Electronics,DTC,0.67
Furniture,DTC,0.66
Groceries,DTC,0.67
Home Goods,DTC,0.72
Jewelry,DTC,0.72
Sports,DTC,0.81
Toys,DTC,0.81
Apparel,Inventory,0.63
Books,Inventory,0.64
Electronics,Inventory,0.52
Furniture,Inventory,0.54
Groceries,Inventory,0.6
Home Goods,Inventory,0.61
Jewelry,Inventory,0.66
Sports,Inventory,0.73
Toys,Inventory,0.74
Apparel,Logistics,0.57
Books,Logistics,0.54
Electronics,Logistics,0.5
Furniture,Logistics,0.52
Groceries,Logistics,0.53
Home Goods,Logistics,0.53
Jewelry,Logistics,0.59
Sports,Logistics,0.62
Toys,Logistics,0.73
Apparel,Marketing,0.48
Books,Marketing,0.47
Electronics,Marketing,0.42
Furniture,Marketing,0.41
Groceries,Marketing,0.42
Home Goods,Marketing,0.47
Jewelry,Marketing,0.5
Sports,Marketing,0.59
Toys,Marketing,0.66
Apparel,Marketplace,0.41
Books,Marketplace,0.37
Electronics,Marketplace,0.31
Furniture,Marketplace,0.36
Groceries,Marketplace,0.35
Home Goods,Marketplace,0.41
Jewelry,Marketplace,0.46
Sports,Marketplace,0.5
Toys,Marketplace,0.61
Apparel,Online,0.38
Books,Online,0.34
Electronics,Online,0.26
Furniture,Online,0.24
Groceries,Online,0.27
Home Goods,Online,0.34
Jewelry,Online,0.43
Sports,Online,0.5
Toys,Online,0.61
Apparel,Subscription,0.4
Books,Subscription,0.29
Electronics,Subscription,0.21
Furniture,Subscription,0.17
Groceries,Subscription,0.24
Home Goods,Subscription,0.31
Jewelry,Subscription,0.38
Sports,Subscription,0.49
Toys,Subscription,0.57
