Science and Engineering,the Engagement of Science and Engineering,7x8,vertical_gradient
Aerospace,Collaboration,0.28
Chemical,Collaboration,0.23
Civil,Collaboration,0.25
Computer,Collaboration,0.28
Electrical,Collaboration,0.27
Environmental,Collaboration,0.23
Materials,Collaboration,0.27
Aerospace,Commercialization,0.29
Chemical,Commercialization,0.27
Civil,Commercialization,0.25
Computer,Commercialization,0.27
Electrical,Commercialization,0.26
Environmental,Commercialization,0.22
Materials,Commercialization,0.27
Aerospace,Development,0.28
Chemical,Development,0.28
Civil,Development,0.29
Computer,Development,0.31
Electrical,Development,0.31
Environmental,Development,0.28
Materials,Development,0.28
Aerospace,Funding,0.4
Chemical,Funding,0.39
Civil,Funding,0.41
Computer,Funding,0.41
Electrical,Funding,0.42
Environmental,Funding,0.41
Materials,Funding,0.38
Aerospace,Patents,0.55
Chemical,Patents,0.55
Civil,Patents,0.58
Computer,Patents,0.55
Electrical,Patents,0.55
Environmental,Patents,0.54
Materials,Patents,0.54
Aerospace,Publications,0.61
Chemical,Publications,0.66
Civil,Publications,0.66
Computer,Publications,0.66
Electrical,Publications,0.67
Environmental,Publications,0.65
Materials,Publications,0.68
Aerospace,Research,0.67
Chemical,Research,0.69
Civil,Research,0.69
Computer,Research,0.72
Electrical,Research,0.7
Environmental,Research,0.73
Materials,Research,0.68
Aerospace,Testing,0.66
Chemical,Testing,0.71
Civil,Testing,0.69
Computer,Testing,0.68
Electrical,Testing,0.72
Environmental,Testing,0.69
Materials,Testing,0.7
