Transportation and Logistics,the Performance of Transportation and Logistics,10x10,radial_gradient
Air,Capacity,0.59
Customs,Capacity,0.63
Intermodal,Capacity,0.62
Last Mile,Capacity,0.63
Pipeline,Capacity,0.68
Planning,Capacity,0.72
Rail,Capacity,0.74
Road,Capacity,0.79
Tracking,Capacity,0.81
Warehousing,Capacity,0.89
Air,Compliance,0.5
Customs,Compliance,0.57
Intermodal,Compliance,0.57
Last Mile,Compliance,0.57
Pipeline,Compliance,0.65
Planning,Compliance,0.66
Rail,Compliance,0.67
Road,Compliance,0.74
Tracking,Compliance,0.81
Warehousing,Compliance,0.84
Air,Cost,0.43
Customs,Cost,0.52
Intermodal,Cost,0.48
Last Mile,Cost,0.52
Pipeline,Cost,0.56
Planning,Cost,0.63
Rail,Cost,0.68
Road,Cost,0.68
Tracking,Cost,0.72
Warehousing,Cost,0.84
Air,Efficiency,0.4
Customs,Efficiency,0.42
Intermodal,Efficiency,0.43
Last Mile,Efficiency,0.49
Pipeline,Efficiency,0.51
Planning,Efficiency,0.58
Rail,Efficiency,0.61
Road,Efficiency,0.68
Tracking,Efficiency,0.69
Warehousing,Efficiency,0.76
Air,Labor,0.35
Customs,Labor,0.36
Intermodal,Labor,0.39
Last Mile,Labor,0.45
Pipeline,Labor,0.49
Planning,Labor,0.53
Rail,Labor,0.62
Road,Labor,0.63
Tracking,Labor,0.73
Warehousing,Labor,0.77
Air,Reliability,0.27
Customs,Reliability,0.33
Intermodal,Reliability,0.37
Last Mile,Reliability,0.41
Pipeline,Reliability,0.45
Planning,Reliability,0.49
Rail,Reliability,0.53
Road,Reliability,0.63
Tracking,Reliability,0.67
Warehousing,Reliability,0.74
Air,Safety,0.2
Customs,Safety,0.31
Intermodal,Safety,0.34
Last Mile,Safety,0.39
Pipeline,Safety,0.44
Planning,Safety,0.49
Rail,Safety,0.56
Road,Safety,0.6
Tracking,Safety,0.67
Warehousing,Safety,0.77
Air,Speed,0.21
Customs,Speed,0.27
Intermodal,Speed,0.32
Last Mile,Speed,0.35
Pipeline,Speed,0.43
Planning,Speed,0.49
Rail,Speed,0.54
Road,Speed,0.61
Tracking,Speed,0.63
Warehousing,Speed,0.74
Air,Sustainability,0.19
Customs,Sustainability,0.26
Intermodal,Sustainability,0.32
Last Mile,Sustainability,0.38
Pipeline,Sustainability,0.42
Planning,Sustainability,0.5
Rail,Sustainability,0.56
Road,Sustainability,0.61
Tracking,Sustainability,0.67
Warehousing,Sustainability,0.74
Air,Technology,0.26
Customs,Technology,0.3
Intermodal,Technology,0.33
Last Mile,Technology,0.38
Pipeline,Technology,0.4
Planning,Technology,0.49
Rail,Technology,0.56
Road,Technology,0.62
Tracking,Technology,0.67
Warehousing,Technology,0.76
