Sports and Entertainment,the Correlations of Sports and Entertainment,9x9,uniform
Basketball,Fan Engagement,0.55
Events,Fan Engagement,0.55
Football,Fan Engagement,0.55
Gaming,Fan Engagement,0.54
Media Rights,Fan Engagement,0.55
Movies,Fan Engagement,0.55
Music,Fan Engagement,0.54
Streaming,Fan Engagement,0.56
Theater,Fan Engagement,0.54
Basketball,Merchandise,0.53
Events,Merchandise,0.55
Football,Merchandise,0.57
Gaming,Merchandise,0.54
Media Rights,Merchandise,0.55
Movies,Merchandise,0.55
Music,Merchandise,0.54
Streaming,Merchandise,0.54
Theater,Merchandise,0.53
Basketball,Ratings,0.55
Events,Ratings,0.54
Football,Ratings,0.55
Gaming,Ratings,0.53
Media Rights,Ratings,0.53
Movies,Ratings,0.53
Music,Ratings,0.55
Streaming,Ratings,0.54
Theater,Ratings,0.56
Basketball,Revenue,0.54
Events,Revenue,0.54
Football,Revenue,0.53
Gaming,Revenue,0.54
Media Rights,Revenue,0.55
Movies,Revenue,0.54
Music,Revenue,0.52
Streaming,Revenue,0.54
Theater,Revenue,0.54
Basketball,Social Media,0.56
Events,Social Media,0.55
Football,Social Media,0.56
Gaming,Social Media,0.54
Media Rights,Social Media,0.54
Movies,Social Media,0.54
Music,Social Media,0.55
Streaming,Social Media,0.53
Theater,Social Media,0.54
Basketball,Sponsorship,0.56
Events,Sponsorship,0.55
Football,Sponsorship,0.55
Gaming,Sponsorship,0.55
Media Rights,Sponsorship,0.55
Movies,Sponsorship,0.55
Music,Sponsorship,0.54
Streaming,Sponsorship,0.55
Theater,Sponsorship,0.55
Basketball,Streaming Hours,0.55
Events,Streaming Hours,0.53
Football,Streaming Hours,0.55
Gaming,Streaming Hours,0.54
Media Rights,Streaming Hours,0.55
Movies,Streaming Hours,0.52
Music,Streaming Hours,0.53
Streaming,Streaming Hours,0.52
Theater,Streaming Hours,0.52
Basketball,Ticket Sales,0.54
Events,Ticket Sales,0.56
Football,Ticket Sales,0.55
Gaming,Ticket Sales,0.56
Media Rights,Ticket Sales,0.56
Movies,Ticket Sales,0.55
Music,Ticket Sales,0.53
Streaming,Ticket Sales,0.55
Theater,Ticket Sales,0.53
Basketball,Viewership,0.55
Events,Viewership,0.55
Football,Viewership,0.55
Gaming,Viewership,0.55
Media Rights,Viewership,0.54
Movies,Viewership,0.53
Music,Viewership,0.55
Streaming,Viewership,0.54
Theater,Viewership,0.55
